published_path,split,label,source_id,source_license,privacy_group_id,published_sha256,published_size,orientation,privacy_transform,label_path,label_sha256,target_boxes
datasets/corn-leaf-disease-v2/train/southern_leaf_blight/img_5f8ebbf12204e15c27a08f97.jpg,train,southern_leaf_blight,cornleaf,CC BY 4.0,grp_a80facd13285ccaa16511414,e983895060558723013aa958bfd8df58c12414f6fa06635ee3330ab5489f1bd4,191587,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_8e3e3479a249347c52c621ab.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_8289bb9117218232152f41e0,e088a3deb0b8ad0c3f0c790d1f65da9183209e2cfad04b372fcb1b172c272418,11946,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_6242977e8ab6d44b7839e430.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_ba0f793d456a001ffe827dd1,42b91ca9585182366e8e0ace1313b069f5375bf0256cc90d9d4c932db41d7df4,403297,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/southern_leaf_blight/img_881861b7e709e89f7b923198.jpg,train,southern_leaf_blight,cornleaf,CC BY 4.0,grp_a80facd13285ccaa16511414,6ad1f4c6ae24ae15c9e6eba9cecc06cf620e5a2556311cd2af3afdc93db5bc04,172049,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_73fee2a2a7dc5e4ee39eb305.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_7438134f3c3e578cca7ca837,3b6e4b35ef99dcdc34aa6d0e71fbd283514798e0a266ea99030ea9833540b3f2,10821,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_72f54be58e6f2fcb138c081b.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_5f21dbef0895b665e03c985d,8dd29cf472dafbfcbad04f240c952c95cbff8e2911dd87178e6d4890894ebf4e,17667,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_9cb68120731bdd6c9ed2112b.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_e1e303ed528bd0055a5c1811,92a1d945c7412c41da337e50d037e4892b12868dc1fb96b6111c2d6047dfd671,598428,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/healthy/img_7a7e5f1971c3dbf3169be2a4.jpg,val,healthy,plantvillage,CC BY-SA 3.0,grp_987cdf400d5d86b358ff27d6,745d13f3ba818caa5832a632f58718196443043065720f8ef5ff02b4945a9680,13971,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/southern_leaf_blight/img_ade027f83b8d25e907ad97b4.jpg,train,southern_leaf_blight,cornleaf,CC BY 4.0,grp_a80facd13285ccaa16511414,e318b472f0c1801a1ecc252369919ebd2a397c7e67b40be958768524f4985418,172876,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_ce8167263ccd18a8685f82d2.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_937fd2e6169040d8d7474591,dad9745d12583cb197e476ca3b9c0769ed6a221f03e3af30afbdfd70c54d406a,531843,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_61386ec518ef4bc2e46017f4.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_5cab02a2e92464cf0ed28e4e,7720c43bb3edcf132139ccfd9a4fe4ae10a356055bfee8413b97df825e6a2697,696260,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_2f260c6fefe09f84ceefaba1.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_488fdf0655496c0d8eb9d873,0b711d1190aae44335fdb0d00fe2a3fa305c0d9cc3b71b841ba6a9f1d97bfc03,11726,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_aaeb340a534e630d0fc70ef3.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_9a30678a4effabc467efb47e,0f9e0f316aa9fc97481fc7bd16a4516a176e0e1372c0f2f1eb8e9119b2600b67,631452,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_f3017c164c1916c8fb472c01.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_fc4996e891611dd1f2c591ca,8bb780c3ac6817e804d1f0f3e1a9d7a6e90fa001e0035ddeb6c922022d17423b,21665,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_031fbe02175e9ff1f6c8afcf.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_96048bc1ea13c10226652d27,6e16a646ef5cbedb3905b34cd04a73c4b8eb4694451333a05bcb60880e05b5e2,14708,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_2db36f9fca1afe3263b02d99.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_e431e069a018595048e318c5,61b7f2f43d7cdb7690a6764ad4a3a91febb65cc2120a67082a56c40189129c62,15595,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_803e6b783d5b4e2a0804c231.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_7411c150a60454f0d0cb129c,d9e39390201e1c1206973bf5f98d0272f9749550a75bf3a3a14c43aa1cba9261,555272,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_cbc58713b4f5b0d1c6fe8938.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_8d7dd31240ef65616d129608,cac58a8bac0f1bbc0edd824b6a6af949a790e127fcd49570bc2e90cee0bbd16c,15925,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_1f44932a9cb7666e3ac2c02b.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_9a30678a4effabc467efb47e,9fbce97c320ce2b19f74ac986527592f6e495372ea76a3bb1071cd6018536c54,603799,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_7a2a99029528a595768ef7b5.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_aa5e2c00a04e3a5c6fbf54f2,08b913b9759320316294ad8774b3a46526f3514e97b65b7b29ccb62bce4cbda3,12287,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_2c584aa989615b9ce8ffcf2f.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_9a30678a4effabc467efb47e,912c8dd82af1849b17593d0ed9d01a3d421d389b15ccf957b4b10158daa9f68b,634019,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/eyespot/img_bbb6b99620fdafdb944c7f14.jpg,train,eyespot,sb4,CC BY 4.0,grp_705f3b81b3412c9510b1aed4,c17ef0531c8ff5bbc59bf65fab09b780c57d5ca301c7ec5370c95213e5de783a,1343498,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_1c021ab15d03a08acba5e651.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_34e3ec51860814ddce0488be,5ae5bb86d572fbfcf92114e6b49558ba8e09cbbc95e0121d504aeaecab84f1bf,11104,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/curvularia_leaf_spot/img_0e1e29193dcbbea7f5935183.jpg,train,curvularia_leaf_spot,tom2024,CC BY 4.0,grp_dd62ba90a9985e18d4efa19a,0660e2ae83564d5cf52c724021a221a5ed4369577d436aceab3bc605db598bfa,2078,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/healthy/img_d6d9820c393aa6e76e0786a0.jpg,val,healthy,plantvillage,CC BY-SA 3.0,grp_35cfede3aa81e7cc71f604ea,d28bf233c5a70e8f995b71d1fa2f35f8d2cc536a64e616bb70fb1b790b398c91,17858,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_99f4a395b1eeefd628fcbdcc.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_2ae24be3d173f457d5548091,68961550d32f1d79a19b571cb4d1f3d8333199af7da64cfb5e0952e9abb558c9,14180,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_a4761952665f520f2719ee6c.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_e6413e2dc94792622d8e8ae8,c4314da10187f93e7df8a3f60aed80936e5ce9bf7a5da8a12611c1f5b28da1ff,10924,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_5dcdcb1660714bba9934d719.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_5cab02a2e92464cf0ed28e4e,b47c4ae19fb3e48dae10e853fb8b34dad384254c7ff5d4011c6bba3da3ef6e9b,722496,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_4ef09f0a89a0daaaba13fed6.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_5ccbb1380b302c9bef2f9c3d,b787a9cd8d68e45d923f501065192eb3154c306cef80392963261640dc46d9e1,10332,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/eyespot/img_2ce96f561f9e40c74fda5ec7.jpg,train,eyespot,sb4,CC BY 4.0,grp_5a858107b6eab27bd3d1e2a4,901cfce0484fd3b50dc2faef7f56a8e9e2d0950a4d0044551b3427ceef162651,1019096,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_916ebc62a2c97f97ac5d2260.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_46e3264b257046e75a9be514,4b8fef33b8e714016ff76c4d880eaf073519869bdf2f0e43472e2fd2b2e9268f,461896,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_2aa74e89906b9867adcf71dd.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_ea74a5ede3606d549179dfa2,15b3136c0c7224232fdbdb70d38dc595627fb641065a9144c61395665b3005b1,13552,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/gray_leaf_spot/img_b64827624c3ae7333d6bc5ed.jpg,train,gray_leaf_spot,plantvillage,CC BY-SA 3.0,grp_2851254d7c25118345f2457e,7d14d04e563897fe32982e1cbf1d10c0b1a89d5ea560e7e5fbc99754c7edc308,19965,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_63722c245fded19e30608716.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_222cf6f316fd5e57f23cf296,f15ae68de2b06bc672c7fa2f11981d26e79580af4eb7ae9e2ac5191aed6ee394,10492,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_1c84991e5628b216f83521d9.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_da6cfeea025fab149b3dd6dc,0f1fc7ca36cc959d0ffdba3bd1ef00ef43302047f62e501677cd95df035c26ce,11041,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_ef20aff411d72fc813105727.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_ba0f793d456a001ffe827dd1,66573f46efcb58ed8232c22448ef7ea271b129e68a6c394b68964229bee66063,409244,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_b01874a7bf2f2298b683ef5a.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_8e5fd9e4d58ebe6356630406,453cae50e0ae836c15447d515c7f6e2350a80aa0a16895d608f6fc0cba879b63,7821,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/northern_leaf_blight/img_8e7048579f4cfea4306c9c21.jpg,val,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_f8ab6571adc7f40805c7e686,48bb97ef6abca3c18ec1bd788ac5c8b68d6166cc58f218da394b81387b823097,16869,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_e3d4373c4479a9c0e0e7edaf.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_8964cb2d41fcfa173a4fcbc7,28113285f6a27cf00c4356dce6a21085d122b5247f5cae0f6a46e9a4fcfd930c,10299,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_1deec930f45eed48f109a2da.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_f87aefa8e3b4ee2c89de5907,26aea203e01d46efa2e8cbb608b2ede197b8038f0bfd6e8457198c8fbf73afa9,10075,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/northern_leaf_blight/img_cd54e0014685ac2e39076399.jpg,val,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_842f9d2789c5e6a8b26f5372,40a879c04fc97362061a93dfa92bac0a64853aa1308e7b666db532f380e985d0,720126,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_a2175d96761224de384b0a51.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_61e57decfa84701f5f2a6257,653a09244f12be02c4940ee378adcbd44460aa3bf496324a079bc970aa51ea2e,12975,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_6507f24b3f0387ff974be9b2.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_0aac8ef8ca57e735988c6e13,85aa3d8d46c9cdb1ae341d6bea74de74a6c36e517be87a0fb48954aacccca9ee,8072,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/gray_leaf_spot/img_c4b19f8f975a9792ce0cccae.jpg,train,gray_leaf_spot,plantvillage,CC BY-SA 3.0,grp_e0fc80e9f1ce44fd74189791,992e6e84c671221e3fb38346998e478151327b876f363e0360d5d5759c588502,21406,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_4675dbe5ad11d50640dad2aa.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_fa76cfeae75f2a75b196d06d,6a5194699dbdea58b858255c35180631e873ed2aefd5c575e3419cd0c69c6a8e,775020,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_ac6b9f138f00ef00242b80c5.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_ede60e1c287f99f69985353d,6d0d1e39f09ba7ab70cae2048916a48d398bc22490954d32d3a4b584272ddebb,18319,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_daec065e2c796ce354ffeff9.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_ebdc5d63c29816cc74aa8e9d,4aff6be351513dd3c107d6e96478d9e659ff0772c6fe12c7f93aa7cd8084756f,13518,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/southern_rust/img_0bc50059311868d2b49ba5a1.jpg,train,southern_rust,idadp,CC BY 4.0,grp_c3c91cdf34241d2a52967221,d226312e3975ef0616d345a96155cf51361f7510a7e75750f4ab1e611374d5d3,93759,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_9d6c6f0373202142a83bb3a1.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_1da50cdab1c31972db30b2be,d798472add85aeb2ec986f4c3e962ef33ab8dcd0d651df5e0684aa15b0fdc70b,14629,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/gray_leaf_spot/img_0bda9b1d3b3351aefd845c67.jpg,val,gray_leaf_spot,plantvillage,CC BY-SA 3.0,grp_91173e01a516c3d21f43e06c,035a95f8952b1f4710a5e03bdf3b1301085268df0168d0615e4a0739c50d48ab,17425,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/healthy/img_7e26478738efd98899a50cd7.jpg,val,healthy,makerere,CC BY (datasheet; version not specified),grp_3351b8823a971332e22f499b,de8c739ae37c6b308b0de8308c1ea6567429ad52bf6918228950393f418c9329,5209166,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_12c8611a3558d350af33b251.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_7411c150a60454f0d0cb129c,21d8b65d33026628687eeb94896517300f7481836bd1d31c352cfb6570e7045e,555148,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/healthy/img_57168d9efe58ad2657bfdfcc.jpg,val,healthy,makerere,CC BY (datasheet; version not specified),grp_14178a696df0afcd724b397b,fcb34ec493417983b639270fb87d2cffc8c147882db828066ef8b4c05a93cc9c,719690,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_7edaadf6ec0594aaafc24339.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_f88d1cbc80d501365eccc11b,b347332beb7c9c6910ab9ccb0b1558077800bea6cefa6f05ffc8ac2f92427c3d,15322,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_014b151e48a331f656491b5c.jpg,train,healthy,makerere,CC BY (datasheet; version not specified),grp_b9fad7875d8991b8e8f0ebe7,90b76384322a2a35399d409205c6e96e37da56e2aa9b1b77977e11f16703f140,754880,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_a21e67aaeae1a36d8081c633.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_ef22436ef8547f5d82a3c916,540bd2ef890175974148be41ea626ba33f3091a32c6a1d0cc0c82618ecf80416,16077,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/gray_leaf_spot/img_9f4e2392eae321b258a01d10.jpg,val,gray_leaf_spot,plantvillage,CC BY-SA 3.0,grp_3df429c69a9668ab51c7cd65,1c3a94f6a3e18f071b234fa9295ac7e1aa9ce1b8e955aeb7be7f91d2dbaf7b81,12220,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_1b32ad3527bc16ced41eba42.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_d45fc4a16916f3c1128d097c,a689abcb144b11d7fc621a4889ed6a0c71a94c5b3beeef9f7b3ae92aaf128e3b,12082,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_dc21604c1334e9455fc67067.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_ba0f793d456a001ffe827dd1,0636f29d2b16e4374b6fff81d1a2269d2fceb2f6f24602d561aa850ac4bc87e0,414858,6,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_06e5eac9fadfea9d1e8c924e.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_27e4002a65a065826b539b65,e1733e58a76e1eedb0f78598b7d7b6af005ae82c85ec487abaadc02d16c4bbd8,11196,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_b62644425ebd198d89048f1c.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_c50c026c16543561cad8f1ea,39023112ef0100fb5e828f3466afedd8d4a3e3ab01e07db9bcee816773a8c489,13149,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_826abaa706b19293586124cc.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_931fdf124d5ebbad99859585,938cd836809979c557dedb5ce2eb549df64403377ac9cf08291157405a4beeba,14112,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/common_rust/img_df889b756cfd196cb57ce9ae.jpg,val,common_rust,plantvillage,CC BY-SA 3.0,grp_ce97e44407c505fc22045756,3442bbfad322dbd5c7618b7aee814ca335823f7bef3238aa813fbc6feb4e2fcc,12881,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/val/healthy/img_d6be468f2ca94e614dce5657.jpg,val,healthy,makerere,CC BY (datasheet; version not specified),grp_78495d3b28fed1de3b57fc0f,7b4e42c5b955d7bf0920766b68a633956f41153363865ca22fda2a7e52e22dbe,721199,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_0d06d08336cf60777f7539c5.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_f7423131e2eaf095b2222b55,209416cd7b908876a44a4438f0ba5a28c962e0cc3daa089831e1fc69e2dc0537,13601,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/common_rust/img_4fd9e063364e2eff9e73bee2.jpg,train,common_rust,plantvillage,CC BY-SA 3.0,grp_b446aaacbc898711953fec63,69b7e8dbc05962e22b837362d27e446eb1f4d21d58a74afdd4a22365778475c8,11553,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/healthy/img_ee0f23e08a0c9aa978ca95ca.jpg,train,healthy,plantvillage,CC BY-SA 3.0,grp_640ee27b5af485052ab1c74d,b3f41f7aa2cc67837f709ebc3431be3ce7fdcdee489826e18ba33b56f7e86333,13658,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_0d7277b50f22a81a5fa0f5cb.jpg,train,northern_leaf_blight,plantvillage,CC BY-SA 3.0,grp_f8ce00ebc6b10e1b0eb52084,d0a60e857d0971bcaad6ee38864067c26d11ac72ec631ad8e07eae50509d7218,16588,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/northern_leaf_blight/img_d8e75791cf1d610a653b5d23.jpg,train,northern_leaf_blight,makerere,CC BY (datasheet; version not specified),grp_a473b27eee8ff6e3c0e58c32,b260e49922fedb1d8b3fb076f51ef8d6e89bf64343acc1b788f7c83fc8f2bb3b,526284,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/corn-leaf-disease-v2/train/eyespot/img_bf07740f4826d69eaf159770.jpg,train,eyespot,sb4,CC BY 4.0,grp_f0fb6a1c90fc6bc8bf5fc4b4,fc81a1dcfd06e3f944027306b5445bd6769bac458f4cb8f2fdbafd2d91b32634,1985116,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
