published_path,split,label,source_id,source_license,privacy_group_id,published_sha256,published_size,orientation,privacy_transform,label_path,label_sha256,target_boxes
datasets/maize-herbivory-damage-v2/train/litura/img_bfd9ea9d20dcb421bbe66bca.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_cfb1876b12780c40795391a0,73c15fdb48871a273cb98043ce97d110706e44d727f5cbfc26889a7ac7ca9ecc,3194,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_43430d4524d3ab73329fa63d.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_6cdddc5426209bc5554ec807,903eee9d37fb9766dcd86a472c31334f687ce32967defc6a58b38b5571390d14,4615,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_d97488cf608bd465a238d16f.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d3cbda3dba4867912a6ef953,3ddec4cc8a7c41f5f97e1c11ffb61a4f7901a77ba0ced013dd509c3cb885542c,1262,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_8f9475ae2fb1c003aa99583c.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_fcaf261742741d1d3a6227f6,8cb5ef37bf39f545aa93e6beb7174f9fcc9b1818736e9d923aae3bd9d3d4fee8,2178,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_6a6a3f4fe732fa3da4e0fa1b.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_801bd2bca0540eb0ed7a8543,b14c045fd823fe8d2d6c95ca42c24999f9a1ee5f8865e00a3987aa88705269e4,2232,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_40beb3eed2f2606b6d22cbf9.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_adbe8875212098dabf2d5e78,87d53c121044fdbc94b6b2d8ac76204421f44e78c544231c1d194411c3cf1f06,8121,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_fdf47a3a6b33e7e731646ed4.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c281f8863de67226cf7e3936,d9a53ffbf34b65fe64dc332fdfc6e72fc6f55b41d3ba38e0348855966c4998d3,2852,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_626b892e825d7a1a2b68d40e.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_6cdddc5426209bc5554ec807,f14616a05998d8d2977b7d15ec1a641bfd2e7022fd87b6006eb7f8a8e8710a1e,5936,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_0fc64dd9f523930037514b85.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d522800b5623c2cd85208c32,8056dbced7e2a50c52934e6c7e47d9f5cd37a789b898f576f519e08fc2487174,2473,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_f2af72399da502365b95410c.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d8ab9832937d5260b1018ec9,f2fece8154c30538235770af9c14e4a304d82fb0db79740bff798fa8ced8a34c,9544,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_e04b0c189e3ef5c1a75626a9.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_63e4c3573e7870d10ecac6af,ee95de7d4dd899dc9c6e4c61317925c358e633e2a85e3b74a45a76c57a6f1207,10786,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_4a126874522fe1b91b35b7c2.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_ae4f9410fe97558f0b063a44,a96dc949f2d564bd4451f0168a34981ef8839c5844fa68cb490b17f6cac9aa6a,3827,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_db4d09ffb37852395bff083a.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_fd9c968216c49401de0310ad,534fa19bccd2732bb5a38f3740f938eecb3100d1919ca354927008ce70dec3e3,10674,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_999ab2db2e77338ce82f67ea.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_771e550badab59b769f652c9,d8b78abcdea3ab05eafe060b6201a45a99f26ec9c7206d4fd51a09563a74caee,18014,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_04b23e6bc46ab57968f69510.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_9c811f8ea57e53f08bb3750c,6bdc056de44804adf3c00357394fac1573943156986b8a4f1ee0b13546ca6290,1709,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_feab87c2b9ea59bf9caca26f.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_adbe8875212098dabf2d5e78,bc70c4cb25267b01fc418b936f0755c60e756e3a82895add30c4d4454b6a879d,7028,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_1116ed6cf5299449aab91371.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_6cdddc5426209bc5554ec807,a126c2fa2f41f1cb29a892ce2a2d7242088a662a0686484db6ed07f9684abb89,6200,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_68ac2a6e2c9638273c6867f2.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_0db0a49d29c47d670ad0074e,5cae85304639b1e572712a6834753761175a36e82adf2c1a9e836a258c350c3d,8779,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_cafb0c46b7346e897e00f53e.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_6cdddc5426209bc5554ec807,58e30f5bb43e060af54d089f4826e7bb0979b228fb2711f34754d7c0085cd128,7926,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_57ab620da236b7c4ed252a33.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_3f3c8992dec2396d54c42a82,094d67a4ad71962424d44af2cb884dc2011ac53e52745dbe8c538f415350e3f3,1982,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_ab2524346f831e080f84900c.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_6858348967e8ff8693646d4c,58a9c34d1c6dcdcefb03345a638c12447b936553c868bc77558b86bd5742d6f3,9067,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_81ad6df3487f3f760367c680.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_712b857467a7cf1c07935afc,aa555c8aa021bd043b89009907dddc1cfcba39445933383e0bb8cde0e9d80b77,11992,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_05faa42a1163a3348373528e.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_b7a2ce5d728d312e8381d390,1d265d298a1c7be964ec96d36dd9bf604412c42c78d6b2c7bed38ef9635d6c3d,1761,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_712a649f8c12dc9fb7e8bd93.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c281f8863de67226cf7e3936,ffb1f92ba7d5144cf058b5304d8ba2df8f77675afa46aa5ed426e55fcdcb559c,7190,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_e1fe7f8345e38fe69a8cc71e.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_495e1b83dcfcf0ee307c6850,4216e5b13fe3f95afb13ca537db0dbbdee16c2ff1c628404f1c003ff88d11602,2241,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_06f16938f90a0df239093f9b.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d3cbda3dba4867912a6ef953,5af8d653ac42501f2a3fd79b4e3c0ce8712a2794889b8c52054e2e8d6753feac,1734,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_9a91359aa8215f256a97e5ba.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_1a9702e4085124e63abfd716,6ef68afda3e8b08edaf9e8abc25c0fd5a2361a4750aed099ed892759a0fee8c9,16315,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_0751ea736c86140773531416.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_771e550badab59b769f652c9,97608a3ed7868e842737a18c9d04262d3ac46213e7e7794fb7262d86e1d1a7d6,5189,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_a5087c5e3c107fceba2a90aa.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_9c811f8ea57e53f08bb3750c,8f9cc980612b50b1de613fba98bafbdf288f2df9ea09131a9b5f61946409e1b4,1327,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_0cff434625fbb48ce3dbf847.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d97b62a3c42e8870e2f32167,3c84cd1591863bfa7c91fc085874dac7a5ba6b29f36022875c93a15a8fdf323d,14850,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_cbec0d53c0fffff21c4e84f0.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_4fd0b500657d47ac88502131,dd463a2179f17e311582158a5b6bfc5c7c1339f722bffdf8588f57aed1047e59,1907,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_65c8f1b5ca403d14f2ca03f5.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_a9af582a9cc89541f1a7aa25,4e6b7f016affdff973257a86d1ced13d9db331f29f1940075b9458ac62c27c0b,3112,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_546a50436c17fee9b55a92cb.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_abb5d8a630646a1b65f5d792,0288825b3bc231879b60af831904484f746033805bd50d1286a4f19e8cf824df,14546,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_72c06538f94db96211d56b31.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_801bd2bca0540eb0ed7a8543,71ee849dd7b7402d473b13af879a2769a6f6b90e7455f3be900613110f6fc88f,1090,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_6b5cc6ca24861bf18daeebaf.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_9c811f8ea57e53f08bb3750c,ac492bd226bcc65a70cf9507bd2d4afcc22df9ce5e9840c202c4dc35b92f8b59,2008,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_7fb5240d862682d77208c6ab.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_90e656e7b90a7e131caed0cd,7e2757c5ee4857896df3ca4f492a51028951dd55097f83f85dc5b7d3cfe156c0,3336,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/frugiperda/img_4d8684d8ae3d524d5c7b39fd.jpg,val,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c4d05fd2604ea4bf1382a511,afa1cb44f1961b2f3ade30e278fd4f7072df00b0997564dfd107a8f6564afb25,3210,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/separata/img_8f6733bf78e882539fac11ad.jpg,val,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_26bbd5096477f2612b564d83,aca30fb212f43719a0172a827c1d5a05ac7d9d1c46948aa4daf4a4b8fc8129bd,3489,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/frugiperda/img_2f6a0763ce9c284a00db55ee.jpg,train,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_149ad8165c565711563609ab,181c87419515d0df72710a26fc2af7408255ee8d0fc84a959e5b4c2f3c78c226,1495,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_715d54c7e1b4f17ab9ef8541.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_9c811f8ea57e53f08bb3750c,f00cfb4ac116f8bc6e1f817366a4d3eac91eb8a8b52c052f176dad6fbfa623dd,2378,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_570f5d117ec30971ae80eef0.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_a9af582a9cc89541f1a7aa25,7e76320218c328c77bff26b542a28ca5f4d08dfcdf725115f4efa626db681208,1978,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_075c5d18a2e66d0173aff3d7.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_4ea9fca48ab5abc43703a807,2477ecee2ad346225ab1915fd6830a06399c2062458e8577bbbc1b9d5b126212,1401,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_35e777d91ef85160c9068e76.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_8069484cd3b7cf22a124f989,540222fd48cd406896cd818086899edec842f5d13a9a69337d0e31b2fbcff773,13085,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_41ca91b187fd33e1cb96b966.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_d3cbda3dba4867912a6ef953,781e95dd0550244cdcae0859faa18cffee3fa302c2c03f5be5999edf5142ade1,4598,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_3e3d949bcfc7330f95f11b8b.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_4ea9fca48ab5abc43703a807,145fff9951d43a130178c3b78571b7f742fe7f58e5262396aac6dcbeb9b92bec,1726,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_701bded64df608949a88fda5.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_8069484cd3b7cf22a124f989,d3aebd55710badffc44ed28a1110dacb9863e5debe0b55e0120bfd26a5ea0c18,4139,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_79d135cbec663885c659fab6.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_7b991c4ff971c0e1f1b6d456,acf08a7d10fa4ef6bc1d4e40a6f3197ee727c1e657ba53c81f884c70e4ec21d5,17086,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/litura/img_14db1f1257fb3880cbe8f98f.jpg,val,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_330d491b495410ce63965a95,964d7f9c8a8a52199c97e340a04169b740dcefcb83978fb324b012c47f18263a,1564,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_58745263851e9bfc8e8eda1b.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_fcaf261742741d1d3a6227f6,e47586c51c29bf963afd55b06ba11f62f1c38f10a136aac65496164c5f6d9053,1857,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_91953c884801254427a831c3.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_cfb1876b12780c40795391a0,d09a3fc10d20471e01ba4f1a0be4c5dcf13ae08d1c0c00296e4a151f4880eb48,1503,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_6d3117dcbe7524fe2ed4c1df.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_8c3fef091b6923c100eaba6a,4641e23696ff7951bf6b75757f2b80b03c21fc7ecf9aff4a03fb168eacd6eec4,2996,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_9f09b2f44ee07fe8c397b75b.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_b919d8d25ad682f72eb0942b,fa3a34d010d9d01a87f7c681fcdbc4bafce835e569fbfea2710810f978547e02,48091,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/litura/img_c53d9b667b128eca1e61a846.jpg,val,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_330d491b495410ce63965a95,a3d9428de118e2f537b9618fdd12dd80a10e2a75b29ae600b42d9caeac088c8c,4204,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_469d8b33b1bbfd7ddb0fe980.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_f7e375ab8093ecd6e4975a24,389bfcf8db55fdf915334970c4caf98fac7c16c7aa8b80271f079d46d4f18c07,1872,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_5a425824dcb1d297d9567bca.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_741c3d3fd02968d86d247999,462a6cfb6218aa70429bcd6853c48d853545006da805bd08d197205b10d1d2b9,3694,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_60c08a318ccf13e03d4db65a.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_7c8e4e38e224a31840a0e8a6,3e2b0f8f4f5b9299f3d736ea4bb98068ad15d8df9beafabdb4e6f2a2f931c267,2963,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_8df3a0088be39cb9651d7723.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c281f8863de67226cf7e3936,9d10290682190cd86bb6508efe88c347063ba579cf39aed1248d1607f426e71b,13258,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_75a22adbb6ca2245521f60c3.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_adbe8875212098dabf2d5e78,023cc5a5b63e7ba7ab0fb168ba713e5e24eea07e34ea651e13e58ea24b727795,3267,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/separata/img_f11f5596a2405ffe9976c91d.jpg,train,separata,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c281f8863de67226cf7e3936,c9d3771420f394e1788a659f43d7c33f20288f82f5cbaefd7baf665575f373fa,7688,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_e6d44f5aedd1f4f4c37bc9ab.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_4ea9fca48ab5abc43703a807,6336149f4a18fe9528be37d918a41b1c757a898e085b191d96cb1b6db2d1786e,1866,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/frugiperda/img_53e7013a068fed69dd4b956f.jpg,val,frugiperda,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_c4d05fd2604ea4bf1382a511,ea4679e72606ae5729bd3e6ba49e0160071616223da96426ec0ff2fb038ded00,4202,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/ipsilon/img_69bc79c7fdeb631c69db938c.jpg,train,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_b3d958cbf95fb08226d24292,f2d71f008ab85b52c61776d3294bee0c2a6dd4bfb4d259eae1475035b8e534b6,5357,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_4383429ab79c286a9f3d92e6.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_a9af582a9cc89541f1a7aa25,0555d7fbdb4809b87f90df382ea6a74a40a01cccd4cc362cd1e5248b05831550,2024,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_cf0a3abaff2e540676e61612.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_a9af582a9cc89541f1a7aa25,64ee2861aa1969f4b9cf922dd9f093fd49c54a33e2a9c2d5796f8b0b58276cc7,2660,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_9343e797d60a10649268b2fc.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_0f28b01f73a444b82257fd61,0fb007b66a8f47fb6e76f4606a81182467ae4320e6804da6204955d2e95d3c14,3241,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/train/litura/img_f42a853eb792271e4226d223.jpg,train,litura,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_90e656e7b90a7e131caed0cd,3a71313dd5fa8e05a1d2633fc424886aa23fc4ee303bbafba74bc00c5f152aac,2062,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
datasets/maize-herbivory-damage-v2/val/ipsilon/img_0159c8321fd41333c5fa3437.jpg,val,ipsilon,zenodo_maize_herbivory_v1_1_0,CC BY 4.0,grp_cdf25a719d2ee0939682d4d6,cf51a8a6e4beda70a63d881249f8e77ce463a102da69c836030bf5d20ebf1549,4760,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,,,
