published_path,split,label,source_id,source_license,privacy_group_id,published_sha256,published_size,orientation,privacy_transform,label_path,label_sha256,target_boxes
datasets/cotton-bollworm-det-v2/images/train/img_ae5922f5963920d56b3fe61a.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_1c0bc2f5f56a1f73eb13ab1d,66f3a903e441853fc76681a345265125c3c525aeefa8842b8d121e1300efb7e3,898559,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_ae5922f5963920d56b3fe61a.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_f60ec2ecc8411991d0d99c4f.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4210f9516f91f606170d33f6,145412e00352b012cc3a552edf50257332bbfe757e2ccb860b92205cdbbc98eb,1132377,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_f60ec2ecc8411991d0d99c4f.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_b7e400a0f1d268cb586e7b03.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_f4c27ca390bc7662596888cf,e28de9163ccdc767b0b6736248ec90c02cbbdc1493e1fb59dde7048eb554b974,1400916,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_b7e400a0f1d268cb586e7b03.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/val/img_02a66ea03b18cb2026a28d01.jpg,val,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_32e81e896c049d52c087a4b6,e119913bb6bc576ae2c92183b07d861a5a9e34b10887dcecca8101b76995d06f,912691,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/val/img_02a66ea03b18cb2026a28d01.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_6da1bcc41816acc490cfe1d3.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_b8d1fdd9bc83af313497c45b,30ce8918aa0311235bac0e6047501756ed99d920d5fd7424445db4f20bbeda76,852378,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_6da1bcc41816acc490cfe1d3.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_8f3eed1a9eb56f761f9ac120.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_73fdccab252a0dccbff7ac2f,55e4b0ca15faaf72945d716541d698ce2f7845a72466bba168317c9b0723c682,1115097,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_8f3eed1a9eb56f761f9ac120.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_3c4515bcd1fdfa309c84bed3.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_5e1747b3878f9ec5b4572f35,0a6ccded0aae491c8338bbca155d5787735649c8faba721b620847d6610ef4f9,785957,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_3c4515bcd1fdfa309c84bed3.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_3b1b822e75db6c89d38a389d.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_26c42788b7614fd8de8c22ff,5e0eb9845612be317953946aa417525a6b05ee23cc7e8efcf566ddd1ec982968,874180,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_3b1b822e75db6c89d38a389d.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_6369d4d39bc71430abf2db18.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_113f2d02f035b8b49bc9fe25,faa0c87999dea2cf8f90583f16c46126caad090b2fc80337d3ab05cf048816c8,1011384,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_6369d4d39bc71430abf2db18.txt,4fa5453b88079da626fb00091608f55b2afca251df653e3108469fa4277d3f86,1
datasets/cotton-bollworm-det-v2/images/val/img_de5ff61585cd59761e395ff9.jpg,val,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_1619f6da9c134f58cc6a8719,e2170ecacd0c8aa4a2d0d441398425da02f9f32d697f3670effde2376f8dbd89,1460211,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/val/img_de5ff61585cd59761e395ff9.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_f276d031f08d64e55a7a58bc.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_59fc96214f749cd8b9bffe63,4a1277d260c3d2323486cc6bc8f13ea33227d9546e20ad929a59a7bf67ab7391,760517,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_f276d031f08d64e55a7a58bc.txt,fdbb2e201486fd4c99dfa06551f27634827ab9d569d2c37427326d869529c508,1
datasets/cotton-bollworm-det-v2/images/train/img_be805894befeaa6cf5a0fad8.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_2fa4035a55a1ce8f992e7e55,99f7100c5341b8c3f9b1fe57cccf69280a47a785ebcd327e9efe94b8621c0de7,711472,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_be805894befeaa6cf5a0fad8.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_08406a435d1a400d4503fad3.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_6bd27a7c0c10b027c87a0af0,91bca6f9533fba60078e36b815ec5ce15cfa1bbb09f9fa0614854ff2105dde6d,782508,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_08406a435d1a400d4503fad3.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_3b2ba3301babfd51dbbabeee.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_3f52512a5926e4f48a2ec19b,15c2d2cb10ded3b7211650332b52bc1f34fcd4e97925877ba80253c3fb13b919,894588,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_3b2ba3301babfd51dbbabeee.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_0ad12e3fdf123dec384dad45.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_498c63b792b154984dbb571c,56cbffb6e22d4a6c35c85f1bccfffa35bc7505a8bf9006b07235fd5b51eb5d1d,1074002,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_0ad12e3fdf123dec384dad45.txt,c0538fefb0985edb78062bc859a497cc6a4ae73ec11edc70607549adb77ff60b,1
datasets/cotton-bollworm-det-v2/images/train/img_7ced03d43a4031483e2aa1a4.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4733badecb3f6b5f59ed578f,43a12915109302b7d7d5a0d4f105fc957193a6c1d245491d41925c023d3274ce,882734,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_7ced03d43a4031483e2aa1a4.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_0085fbad20377f076abc04c6.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_f3adeeed6cba0cc5f6f1e150,3bcfe4ca16cd1842d66efcc53e4703467a89201a144a12ef5e9a3cb9d6168cdc,1251323,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_0085fbad20377f076abc04c6.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_61444099bfc3dada360b0827.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_823e9fbda7dc944734acc34e,8706c178d535de5f4dc01fb3f93b089702b235264d85075324b0fb1c337db270,1242937,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_61444099bfc3dada360b0827.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_d3303893bf21229ab7e73f46.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_03d8c5c0be70725d33452647,f1fd072621a3bb4ce80e446b8f1205f960c4802aa44a9ab13a3c34e324ba4f61,1118361,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_d3303893bf21229ab7e73f46.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_d3a74fcb90b4e7d1b14a90eb.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_c3137bd034252ae72c8aff17,344e66bf5864a64feed52b126d3825a791018d18cd57e183704f46faabc06e75,926659,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_d3a74fcb90b4e7d1b14a90eb.txt,70e6ab7fa39ea7419f3a3a317f0936c99568b5340ccc81ceecc8793be40f88a1,1
datasets/cotton-bollworm-det-v2/images/val/img_4b7a3c2bd362f546887e1cc0.jpg,val,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_56336773d8201a52f2b32b43,6dee5d73b815d48b6c128a97bcace289316738a85d32a6404f608f741c50f775,953141,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/val/img_4b7a3c2bd362f546887e1cc0.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/val/img_96e17c18f420aebd0a0f69de.jpg,val,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4c97ec43bb9a5ab6fc4066ea,1f1654a00fb216340357dfc4fbbd1e2672de596f877f59264e9e3be441f0df1a,1262930,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/val/img_96e17c18f420aebd0a0f69de.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_51738fdc519b45986a2d79a0.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_5498c60d423a9b2900efe3ef,de2bbeed3f4ebad1ae7d5ce9fe291758ad888f1f8538c3e34eabd17da49ca5d5,1078004,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_51738fdc519b45986a2d79a0.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_00cabb80aa68dd9f091ff16e.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4890b37ad4842d1d370c6110,866776889e8c6e9e7051084c60d38463aa52abeb86cb4e428f2915e8b0bc7562,922574,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_00cabb80aa68dd9f091ff16e.txt,436fcbf5c81c5a18544e709ab46902d6b172306af46bf89f7f14afa6c77523ef,1
datasets/cotton-bollworm-det-v2/images/train/img_dedc3a582431dc9cd3cd14b3.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4d5508642981b7147d51be4c,2240cd987ab18235d1cc9eecfc2899db7b77bfed25939626e2b6fbfcace592c8,939004,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_dedc3a582431dc9cd3cd14b3.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_b98e1e4e3db27fb833d9ec9b.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_a20c96e6a6464c98b8ae8d30,da363779d5e8cd9cce9136c8ddfa3b5908a09c03b5544f698e0c6bc76791d5ce,930839,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_b98e1e4e3db27fb833d9ec9b.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_2dbc19e627daa2016c0d1277.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_89aa5ac8966d564dc673408f,f6dea1feec525dbaf5db07a9f18d911cee0c4a418b859c29e79f39b5e6a3e352,1411485,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_2dbc19e627daa2016c0d1277.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_7f6ad48d7ab61dc38e982d20.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_046d20e0804c62d30939f08d,2747006ef36a4b8fa51353781e018ea115860bfa05aa17ab9d48646bf3aebaa8,809601,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_7f6ad48d7ab61dc38e982d20.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_da79b0dc8a9ff9889d877a7b.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_e563048739180d4ccea729c2,36525c337fac004387b3faeb83084fc7f8e3cfffb451a49d3bd0bd3b44f75c34,755725,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_da79b0dc8a9ff9889d877a7b.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_6bd428e25ef2f409681d7598.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_b4f475679d2683f6074ecbd5,caf06cc96b03100bfc63c52dea2f26d7df19e6e66c2b9e96d3248869697198f8,900632,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_6bd428e25ef2f409681d7598.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_25256010a0eb490fd910c22d.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_a3e24fdc1213273b3ea01cdb,67a6dd346faeae2038554d9ba9db906ddc71038cc1d6ae510e277e7eb15a28b2,932723,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_25256010a0eb490fd910c22d.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_db16b1aa33f745ef79b9df40.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_e6b26b5bf54c0abfa427f573,4059db99e566f094448d37abe8108829711c06b9f43445b7c2b4033777902edf,787150,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_db16b1aa33f745ef79b9df40.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_90325545c2eb0626dbfcecb1.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_a488c7a1d1568a1def32d354,e5fc8db61ba2632f163bbb0aa06adac6e6a807b2b2f9f7211d53b3e1b573ffb3,928075,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_90325545c2eb0626dbfcecb1.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_51d3bf65a6f84ccd43103304.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_a467f308449ae3f76d7118ce,5e9f3f81f9db8d2699a05905f73b0d6822deee6266a2ba094e1db4e82a1320dd,1208128,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_51d3bf65a6f84ccd43103304.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_109293ebb93819fae38ab2a2.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_4b51a880e8f41960a8686aea,e3489f14533de0c0226cc984b5b55f0e455e30788b63c5da065a43e4e09b0aa0,849781,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_109293ebb93819fae38ab2a2.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_c8c942b90b045e36aaa53291.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_09e4a083fc0341f4936d24d2,fcf7f8048e8362b0d893e846ca12bca755533a5e7270b98768e377c4f5c3a80b,618635,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_c8c942b90b045e36aaa53291.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
datasets/cotton-bollworm-det-v2/images/train/img_94f1b3c407b3dc729c4801e1.jpg,train,positive,sciencedb_cottoninsect_v2,CC BY 4.0,grp_57644c406b5ddfd9bd79c91f,413ac456c76411a054c87fca0f348c204e3a42963a922b1f0eda0d6d8f6e0880,886950,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_94f1b3c407b3dc729c4801e1.txt,d43e27977a47359e7042578387d3b5ebd8b7c21df21c1cb2b202703838606dd0,1
datasets/cotton-bollworm-det-v2/images/train/img_d6afeb91a0803e2947ce2528.jpg,train,negative,sciencedb_cottoninsect_v2,CC BY 4.0,grp_706a8af07c03f6b192bb1049,a60b1a99b3bab78ffb468a835f58a27b6931f03e2b39e88a9cfa0e391b2160ea,1437145,1,lossless_jpeg_metadata_strip_preserve_orientation_v2,datasets/cotton-bollworm-det-v2/labels/train/img_d6afeb91a0803e2947ce2528.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
